id|vocabulary_code|LABEL
FMA/85437|FMA/85437|UmlsVocabulary
LNC/LP14126-4|LNC/LP14126-4|UmlsVocabulary
LNC/LP201885-3|LNC/LP201885-3|UmlsVocabulary
LNC/MTHU009190|LNC/MTHU009190|UmlsVocabulary
MSH/D002308|MSH/D002308|UmlsVocabulary
HPO/HP:0002608|HPO/HP:0002608|UmlsVocabulary
ICD9CM/579.0|ICD9CM/579.0|UmlsVocabulary
LNC/LA15156-5|LNC/LA15156-5|UmlsVocabulary
MEDLINEPLUS/897|MEDLINEPLUS/897|UmlsVocabulary
MSH/D002446|MSH/D002446|UmlsVocabulary
NCI/C26714|NCI/C26714|UmlsVocabulary
OMIM/MTHU018114|OMIM/MTHU018114|UmlsVocabulary
HPO/HP:0032249|HPO/HP:0032249|UmlsVocabulary
ICD9CM/114|ICD9CM/114|UmlsVocabulary
ICD9CM/114.9|ICD9CM/114.9|UmlsVocabulary
LNC/LA10444-0|LNC/LA10444-0|UmlsVocabulary
MEDLINEPLUS/5634|MEDLINEPLUS/5634|UmlsVocabulary
MSH/D003047|MSH/D003047|UmlsVocabulary
NCI/C84642|NCI/C84642|UmlsVocabulary
HPO/HP:0001880|HPO/HP:0001880|UmlsVocabulary
ICD9CM/288.3|ICD9CM/288.3|UmlsVocabulary
MSH/D004802|MSH/D004802|UmlsVocabulary
OMIM/MTHU004968|OMIM/MTHU004968|UmlsVocabulary
OMIM/MTHU059732|OMIM/MTHU059732|UmlsVocabulary
HPO/HP:0012219|HPO/HP:0012219|UmlsVocabulary
ICD9CM/695.2|ICD9CM/695.2|UmlsVocabulary
MSH/D004893|MSH/D004893|UmlsVocabulary
OMIM/MTHU044963|OMIM/MTHU044963|UmlsVocabulary
MSH/D006022|MSH/D006022|UmlsVocabulary
FMA/62925|FMA/62925|UmlsVocabulary
LNC/LP15623-9|LNC/LP15623-9|UmlsVocabulary
LNC/MTHU006266|LNC/MTHU006266|UmlsVocabulary
MSH/D006023|MSH/D006023|UmlsVocabulary
NCI/C16642|NCI/C16642|UmlsVocabulary
FMA/62874|FMA/62874|UmlsVocabulary
LNC/LP14669-3|LNC/LP14669-3|UmlsVocabulary
LNC/LP32398-7|LNC/LP32398-7|UmlsVocabulary
LNC/MTHU005223|LNC/MTHU005223|UmlsVocabulary
MSH/D007070|MSH/D007070|UmlsVocabulary
RXNORM/1426454|RXNORM/1426454|UmlsVocabulary
FMA/62875|FMA/62875|UmlsVocabulary
LNC/LP14671-9|LNC/LP14671-9|UmlsVocabulary
LNC/LP32399-5|LNC/LP32399-5|UmlsVocabulary
LNC/LP66614-6|LNC/LP66614-6|UmlsVocabulary
LNC/MTHU004561|LNC/MTHU004561|UmlsVocabulary
LNC/MTHU027938|LNC/MTHU027938|UmlsVocabulary
MSH/D007073|MSH/D007073|UmlsVocabulary
NCI/C567|NCI/C567|UmlsVocabulary
FMA/62873|FMA/62873|UmlsVocabulary
LNC/LP14674-3|LNC/LP14674-3|UmlsVocabulary
LNC/LP32403-5|LNC/LP32403-5|UmlsVocabulary
LNC/LP38619-0|LNC/LP38619-0|UmlsVocabulary
LNC/MTHU004563|LNC/MTHU004563|UmlsVocabulary
LNC/MTHU021816|LNC/MTHU021816|UmlsVocabulary
MSH/D007075|MSH/D007075|UmlsVocabulary
NCI/C569|NCI/C569|UmlsVocabulary
MSH/D007811|MSH/D007811|UmlsVocabulary
NCI/C61800|NCI/C61800|UmlsVocabulary
RXNORM/1311070|RXNORM/1311070|UmlsVocabulary
VANDF/4024391|VANDF/4024391|UmlsVocabulary
LNC/LP6360-4|LNC/LP6360-4|UmlsVocabulary
MSH/D007841|MSH/D007841|UmlsVocabulary
MTH/U000012|MTH/U000012|UmlsVocabulary
ICD9CM/040.2|ICD9CM/040.2|UmlsVocabulary
MSH/D008061|MSH/D008061|UmlsVocabulary
NCI/C85228|NCI/C85228|UmlsVocabulary
MSH/D008764|MSH/D008764|UmlsVocabulary
ICD9CM/202.1|ICD9CM/202.1|UmlsVocabulary
MSH/D009182|MSH/D009182|UmlsVocabulary
MTH/U002093|MTH/U002093|UmlsVocabulary
NCI/C3246|NCI/C3246|UmlsVocabulary
OMIM/254400|OMIM/254400|UmlsVocabulary
MSH/D012261|MSH/D012261|UmlsVocabulary
NCI/C95949|NCI/C95949|UmlsVocabulary
LNC/LP18861-2|LNC/LP18861-2|UmlsVocabulary
LNC/MTHU008428|LNC/MTHU008428|UmlsVocabulary
MSH/D053482|MSH/D053482|UmlsVocabulary
LNC/LP16006-6|LNC/LP16006-6|UmlsVocabulary
LNC/MTHU015208|LNC/MTHU015208|UmlsVocabulary
MSH/D016682|MSH/D016682|UmlsVocabulary
LNC/LA15309-0|LNC/LA15309-0|UmlsVocabulary
LNC/LP40278-1|LNC/LP40278-1|UmlsVocabulary
MSH/D016736|MSH/D016736|UmlsVocabulary
NCI/C61283|NCI/C61283|UmlsVocabulary
OMIM/MTHU072632|OMIM/MTHU072632|UmlsVocabulary
HPO/HP:0033505|HPO/HP:0033505|UmlsVocabulary
MSH/D054068|MSH/D054068|UmlsVocabulary
NCI/C74524|NCI/C74524|UmlsVocabulary
OMIM/MTHU025933|OMIM/MTHU025933|UmlsVocabulary
ICD9CM/152.9|ICD9CM/152.9|UmlsVocabulary
MEDLINEPLUS/3652|MEDLINEPLUS/3652|UmlsVocabulary
NCI/C7523|NCI/C7523|UmlsVocabulary
OMIM/MTHU023597|OMIM/MTHU023597|UmlsVocabulary
LNC/LP21333-7|LNC/LP21333-7|UmlsVocabulary
LNC/MTHU014089|LNC/MTHU014089|UmlsVocabulary
MSH/D017153|MSH/D017153|UmlsVocabulary
NCI/C95408|NCI/C95408|UmlsVocabulary
OMIM/MTHU053343|OMIM/MTHU053343|UmlsVocabulary
MSH/D017382|MSH/D017382|UmlsVocabulary
NCI/C1421|NCI/C1421|UmlsVocabulary
HPO/HP:0025066|HPO/HP:0025066|UmlsVocabulary
OMIM/MTHU026298|OMIM/MTHU026298|UmlsVocabulary
FMA/14966|FMA/14966|UmlsVocabulary
NCI/C33757|NCI/C33757|UmlsVocabulary
FMA/44225|FMA/44225|UmlsVocabulary
FMA/71850|FMA/71850|UmlsVocabulary
FMA/5036|FMA/5036|UmlsVocabulary
FMA/71845|FMA/71845|UmlsVocabulary
FMA/44302|FMA/44302|UmlsVocabulary
NCI/C35281|NCI/C35281|UmlsVocabulary
LNC/LP38711-5|LNC/LP38711-5|UmlsVocabulary
LNC/MTHU024972|LNC/MTHU024972|UmlsVocabulary
NCI/C7724|NCI/C7724|UmlsVocabulary
NCI/C7725|NCI/C7725|UmlsVocabulary
MSH/D018630|MSH/D018630|UmlsVocabulary
OMIM/193235|OMIM/193235|UmlsVocabulary
OMIM/602537|OMIM/602537|UmlsVocabulary
OMIM/MTHU059298|OMIM/MTHU059298|UmlsVocabulary
MSH/C084332|MSH/C084332|UmlsVocabulary
MSH/C086752|MSH/C086752|UmlsVocabulary
LNC/LP15012-5|LNC/LP15012-5|UmlsVocabulary
LNC/MTHU045272|LNC/MTHU045272|UmlsVocabulary
MSH/D004247|MSH/D004247|UmlsVocabulary
LNC/LP38243-9|LNC/LP38243-9|UmlsVocabulary
LNC/MTHU007046|LNC/MTHU007046|UmlsVocabulary
HPO/HP:0032231|HPO/HP:0032231|UmlsVocabulary
LNC/LA11223-7|LNC/LA11223-7|UmlsVocabulary
LNC/LP17388-7|LNC/LP17388-7|UmlsVocabulary
LNC/MTHU005222|LNC/MTHU005222|UmlsVocabulary
NCI/C64802|NCI/C64802|UmlsVocabulary
OMIM/MTHU026299|OMIM/MTHU026299|UmlsVocabulary
NCI/C139160|NCI/C139160|UmlsVocabulary
LNC/LA18648-8|LNC/LA18648-8|UmlsVocabulary
NCI/C155313|NCI/C155313|UmlsVocabulary
OMIM/MTHU072190|OMIM/MTHU072190|UmlsVocabulary
HPO/HP:0000992|HPO/HP:0000992|UmlsVocabulary
NCI/C38004|NCI/C38004|UmlsVocabulary
OMIM/132100|OMIM/132100|UmlsVocabulary
OMIM/MTHU000146|OMIM/MTHU000146|UmlsVocabulary
OMIM/MTHU009588|OMIM/MTHU009588|UmlsVocabulary
OMIM/MTHU019684|OMIM/MTHU019684|UmlsVocabulary
OMIM/MTHU020554|OMIM/MTHU020554|UmlsVocabulary
OMIM/MTHU035822|OMIM/MTHU035822|UmlsVocabulary
OMIM/MTHU043351|OMIM/MTHU043351|UmlsVocabulary
LNC/LP15797-1|LNC/LP15797-1|UmlsVocabulary
LNC/MTHU013137|LNC/MTHU013137|UmlsVocabulary
NCI/C4728|NCI/C4728|UmlsVocabulary
LNC/LP38025-0|LNC/LP38025-0|UmlsVocabulary
LNC/MTHU003825|LNC/MTHU003825|UmlsVocabulary
LNC/11039-5|LNC/11039-5|UmlsVocabulary
LNC/LP38618-2|LNC/LP38618-2|UmlsVocabulary
LNC/MTHU003309|LNC/MTHU003309|UmlsVocabulary
MTH/U000018|MTH/U000018|UmlsVocabulary
HPO/HP:0011227|HPO/HP:0011227|UmlsVocabulary
OMIM/MTHU024710|OMIM/MTHU024710|UmlsVocabulary
OMIM/MTHU070381|OMIM/MTHU070381|UmlsVocabulary
LNC/LP36204-3|LNC/LP36204-3|UmlsVocabulary
MSH/C113724|MSH/C113724|UmlsVocabulary
LNC/14634-0|LNC/14634-0|UmlsVocabulary
LNC/LP29684-5|LNC/LP29684-5|UmlsVocabulary
LNC/LP34218-5|LNC/LP34218-5|UmlsVocabulary
LNC/LP74263-2|LNC/LP74263-2|UmlsVocabulary
LNC/MTHU000131|LNC/MTHU000131|UmlsVocabulary
LNC/MTHU008383|LNC/MTHU008383|UmlsVocabulary
HGNC/HGNC:10261|HGNC/HGNC:10261|UmlsVocabulary
NCI/C18339|NCI/C18339|UmlsVocabulary
NCI/C18399|NCI/C18399|UmlsVocabulary
OMIM/165020|OMIM/165020|UmlsVocabulary
NCI/C61154|NCI/C61154|UmlsVocabulary
MSH/C400711|MSH/C400711|UmlsVocabulary
NCI/C1846|NCI/C1846|UmlsVocabulary
NCI/C84818|NCI/C84818|UmlsVocabulary
LNC/LP30335-1|LNC/LP30335-1|UmlsVocabulary
LNC/MTHU059197|LNC/MTHU059197|UmlsVocabulary
MEDLINEPLUS/4589|MEDLINEPLUS/4589|UmlsVocabulary
NCI/C36116|NCI/C36116|UmlsVocabulary
NCI/C17305|NCI/C17305|UmlsVocabulary
HGNC/HGNC:616|HGNC/HGNC:616|UmlsVocabulary
NCI/C142153|NCI/C142153|UmlsVocabulary
OMIM/138700|OMIM/138700|UmlsVocabulary
HGNC/HGNC:1455|HGNC/HGNC:1455|UmlsVocabulary
LNC/LP189733-1|LNC/LP189733-1|UmlsVocabulary
NCI/C95313|NCI/C95313|UmlsVocabulary
OMIM/109091|OMIM/109091|UmlsVocabulary
HGNC/HGNC:1698|HGNC/HGNC:1698|UmlsVocabulary
LNC/LP422605-8|LNC/LP422605-8|UmlsVocabulary
MTH/U003343|MTH/U003343|UmlsVocabulary
NCI/C97421|NCI/C97421|UmlsVocabulary
OMIM/112205|OMIM/112205|UmlsVocabulary
HGNC/HGNC:2884|HGNC/HGNC:2884|UmlsVocabulary
OMIM/601413|OMIM/601413|UmlsVocabulary
HGNC/HGNC:4013|HGNC/HGNC:4013|UmlsVocabulary
OMIM/182100|OMIM/182100|UmlsVocabulary
HGNC/HGNC:5522|HGNC/HGNC:5522|UmlsVocabulary
OMIM/147180|OMIM/147180|UmlsVocabulary
HGNC/HGNC:7218|HGNC/HGNC:7218|UmlsVocabulary
NCI/C91742|NCI/C91742|UmlsVocabulary
OMIM/606989|OMIM/606989|UmlsVocabulary
HGNC/HGNC:8136|HGNC/HGNC:8136|UmlsVocabulary
OMIM/164340|OMIM/164340|UmlsVocabulary
HGNC/HGNC:11316|HGNC/HGNC:11316|UmlsVocabulary
NCI/C142143|NCI/C142143|UmlsVocabulary
OMIM/109090|OMIM/109090|UmlsVocabulary
HGNC/HGNC:16429|HGNC/HGNC:16429|UmlsVocabulary
OMIM/607031|OMIM/607031|UmlsVocabulary
LNC/LP208570-4|LNC/LP208570-4|UmlsVocabulary
LNC/LP208571-2|LNC/LP208571-2|UmlsVocabulary
NCI/C48789|NCI/C48789|UmlsVocabulary
LNC/LP37859-3|LNC/LP37859-3|UmlsVocabulary
LNC/MTHU014911|LNC/MTHU014911|UmlsVocabulary
NCI/C121326|NCI/C121326|UmlsVocabulary
NCI/C50970|NCI/C50970|UmlsVocabulary
NCI/C52218|NCI/C52218|UmlsVocabulary
LNC/LP40012-4|LNC/LP40012-4|UmlsVocabulary
LNC/MTHU028223|LNC/MTHU028223|UmlsVocabulary
MSH/D053704|MSH/D053704|UmlsVocabulary
OMIM/MTHU006274|OMIM/MTHU006274|UmlsVocabulary
OMIM/MTHU008132|OMIM/MTHU008132|UmlsVocabulary
OMIM/MTHU010428|OMIM/MTHU010428|UmlsVocabulary
LNC/LA12507-2|LNC/LA12507-2|UmlsVocabulary
LNC/LA12527-0|LNC/LA12527-0|UmlsVocabulary
MSH/C566945|MSH/C566945|UmlsVocabulary
NCI/C98991|NCI/C98991|UmlsVocabulary
OMIM/143450|OMIM/143450|UmlsVocabulary
OMIM/600890|OMIM/600890|UmlsVocabulary
OMIM/609015|OMIM/609015|UmlsVocabulary
NCI/C68422|NCI/C68422|UmlsVocabulary
OMIM/MTHU024704|OMIM/MTHU024704|UmlsVocabulary
NCI/C565|NCI/C565|UmlsVocabulary
NCI/C80828|NCI/C80828|UmlsVocabulary
RXNORM/1426842|RXNORM/1426842|UmlsVocabulary
FMA/278001|FMA/278001|UmlsVocabulary
FMA/84599|FMA/84599|UmlsVocabulary
NCI/C118775|NCI/C118775|UmlsVocabulary
NCI/C92228|NCI/C92228|UmlsVocabulary
NCI/C92229|NCI/C92229|UmlsVocabulary
NCI/C92281|NCI/C92281|UmlsVocabulary
NCI/C95314|NCI/C95314|UmlsVocabulary
NCI/C97422|NCI/C97422|UmlsVocabulary
LNC/LP156311-5|LNC/LP156311-5|UmlsVocabulary
LNC/MTHU045094|LNC/MTHU045094|UmlsVocabulary
HPO/HP:0002024|HPO/HP:0002024|UmlsVocabulary
NCI/C113483|NCI/C113483|UmlsVocabulary
OMIM/MTHU005166|OMIM/MTHU005166|UmlsVocabulary
OMIM/MTHU057004|OMIM/MTHU057004|UmlsVocabulary
OMIM/MTHU044146|OMIM/MTHU044146|UmlsVocabulary
LNC/LA14380-2|LNC/LA14380-2|UmlsVocabulary
LNC/LA15529-3|LNC/LA15529-3|UmlsVocabulary
LNC/LA6464-7|LNC/LA6464-7|UmlsVocabulary
HPO/HP:0012092|HPO/HP:0012092|UmlsVocabulary
OMIM/MTHU050791|OMIM/MTHU050791|UmlsVocabulary
NCI/C142144|NCI/C142144|UmlsVocabulary
NCI/C142155|NCI/C142155|UmlsVocabulary
NCI/C143955|NCI/C143955|UmlsVocabulary
NCI/C148086|NCI/C148086|UmlsVocabulary
NCI/C153549|NCI/C153549|UmlsVocabulary
MSH/C000628728|MSH/C000628728|UmlsVocabulary
NCI/C71145|NCI/C71145|UmlsVocabulary
LNC/LP101616-3|LNC/LP101616-3|UmlsVocabulary
LNC/LP101678-3|LNC/LP101678-3|UmlsVocabulary
LNC/MTHU036397|LNC/MTHU036397|UmlsVocabulary
FMA/61225|FMA/61225|UmlsVocabulary
HPO/HP:0002745|HPO/HP:0002745|UmlsVocabulary
OMIM/MTHU069384|OMIM/MTHU069384|UmlsVocabulary
HPO/HP:0011123|HPO/HP:0011123|UmlsVocabulary
MEDLINEPLUS/1215|MEDLINEPLUS/1215|UmlsVocabulary
MSH/D003872|MSH/D003872|UmlsVocabulary
NCI/C2983|NCI/C2983|UmlsVocabulary
OMIM/MTHU001691|OMIM/MTHU001691|UmlsVocabulary
HPO/HP:0000964|HPO/HP:0000964|UmlsVocabulary
HPO/HP:0000976|HPO/HP:0000976|UmlsVocabulary
MSH/D004485|MSH/D004485|UmlsVocabulary
NCI/C3001|NCI/C3001|UmlsVocabulary
OMIM/MTHU003535|OMIM/MTHU003535|UmlsVocabulary
OMIM/MTHU007587|OMIM/MTHU007587|UmlsVocabulary
OMIM/MTHU065026|OMIM/MTHU065026|UmlsVocabulary
ICD9CM/692.71|ICD9CM/692.71|UmlsVocabulary
MSH/D013471|MSH/D013471|UmlsVocabulary
NCI/C3395|NCI/C3395|UmlsVocabulary
MSH/C011189|MSH/C011189|UmlsVocabulary
VANDF/4024069|VANDF/4024069|UmlsVocabulary
MSH/D014221|MSH/D014221|UmlsVocabulary
NCI/C901|NCI/C901|UmlsVocabulary
MTH/U003474|MTH/U003474|UmlsVocabulary
MSH/D015187|MSH/D015187|UmlsVocabulary
NCI/C157908|NCI/C157908|UmlsVocabulary
FMA/23021|FMA/23021|UmlsVocabulary
NCI/C52756|NCI/C52756|UmlsVocabulary
FMA/70660|FMA/70660|UmlsVocabulary
MSH/D018859|MSH/D018859|UmlsVocabulary
NCI/C13317|NCI/C13317|UmlsVocabulary
LNC/LA9256-4|LNC/LA9256-4|UmlsVocabulary
FMA/76862|FMA/76862|UmlsVocabulary
FMA/49561|FMA/49561|UmlsVocabulary
FMA/50925|FMA/50925|UmlsVocabulary
NCI/C53128|NCI/C53128|UmlsVocabulary
NCI/C51769|NCI/C51769|UmlsVocabulary
MSH/D050812|MSH/D050812|UmlsVocabulary
FMA/46757|FMA/46757|UmlsVocabulary
FMA/61604|FMA/61604|UmlsVocabulary
LNC/LP220610-2|LNC/LP220610-2|UmlsVocabulary
LNC/LP33613-8|LNC/LP33613-8|UmlsVocabulary
LNC/MTHU014420|LNC/MTHU014420|UmlsVocabulary
NCI/C25767|NCI/C25767|UmlsVocabulary
FMA/77687|FMA/77687|UmlsVocabulary
VANDF/4034412|VANDF/4034412|UmlsVocabulary
VANDF/4034413|VANDF/4034413|UmlsVocabulary
FMA/285412|FMA/285412|UmlsVocabulary
VANDF/4036326|VANDF/4036326|UmlsVocabulary
VANDF/4036327|VANDF/4036327|UmlsVocabulary
LNC/LP248904-7|LNC/LP248904-7|UmlsVocabulary
VANDF/4037180|VANDF/4037180|UmlsVocabulary
FMA/12246|FMA/12246|UmlsVocabulary
FMA/321573|FMA/321573|UmlsVocabulary
FMA/71923|FMA/71923|UmlsVocabulary
FMA/71924|FMA/71924|UmlsVocabulary
NCI/C94876|NCI/C94876|UmlsVocabulary
MSH/D019342|MSH/D019342|UmlsVocabulary
NCI/C61623|NCI/C61623|UmlsVocabulary
RXNORM/168|RXNORM/168|UmlsVocabulary
VANDF/4017443|VANDF/4017443|UmlsVocabulary
VANDF/4018456|VANDF/4018456|UmlsVocabulary
MSH/D000085|MSH/D000085|UmlsVocabulary
FMA/20347|FMA/20347|UmlsVocabulary
NCI/C32069|NCI/C32069|UmlsVocabulary
LNC/LA32239-8|LNC/LA32239-8|UmlsVocabulary
MSH/D004570|MSH/D004570|UmlsVocabulary
FMA/20192|FMA/20192|UmlsVocabulary
NCI/C94584|NCI/C94584|UmlsVocabulary
NCI/C60728|NCI/C60728|UmlsVocabulary
LNC/LP30523-2|LNC/LP30523-2|UmlsVocabulary
LNC/MTHU015044|LNC/MTHU015044|UmlsVocabulary
NCI/C84984|NCI/C84984|UmlsVocabulary
MSH/D023861|MSH/D023861|UmlsVocabulary
NCI/C52594|NCI/C52594|UmlsVocabulary
FMA/61255|FMA/61255|UmlsVocabulary
MSH/D014722|MSH/D014722|UmlsVocabulary
NCI/C33871|NCI/C33871|UmlsVocabulary
NCI/C33873|NCI/C33873|UmlsVocabulary
FMA/55704|FMA/55704|UmlsVocabulary
FMA/55697|FMA/55697|UmlsVocabulary
FMA/78478|FMA/78478|UmlsVocabulary
FMA/323823|FMA/323823|UmlsVocabulary
NCI/C45415|NCI/C45415|UmlsVocabulary
MSH/D001585|MSH/D001585|UmlsVocabulary
NCI/C47411|NCI/C47411|UmlsVocabulary
RXNORM/1418|RXNORM/1418|UmlsVocabulary
VANDF/4018562|VANDF/4018562|UmlsVocabulary
MSH/C086827|MSH/C086827|UmlsVocabulary
NCI/C29487|NCI/C29487|UmlsVocabulary
RXNORM/220181|RXNORM/220181|UmlsVocabulary
MSH/D001478|MSH/D001478|UmlsVocabulary
NCI/C2892|NCI/C2892|UmlsVocabulary
OMIM/109400|OMIM/109400|UmlsVocabulary
OMIM/601309|OMIM/601309|UmlsVocabulary
OMIM/603673|OMIM/603673|UmlsVocabulary
OMIM/607035|OMIM/607035|UmlsVocabulary
FMA/323798|FMA/323798|UmlsVocabulary
MSH/D003795|MSH/D003795|UmlsVocabulary
NCI/C34138|NCI/C34138|UmlsVocabulary
MSH/D019340|MSH/D019340|UmlsVocabulary
FMA/323686|FMA/323686|UmlsVocabulary
NCI/C82058|NCI/C82058|UmlsVocabulary
ICD9CM/618.81|ICD9CM/618.81|UmlsVocabulary
ICD9CM/618.82|ICD9CM/618.82|UmlsVocabulary
FMA/55637|FMA/55637|UmlsVocabulary
MSH/D001641|MSH/D001641|UmlsVocabulary
NCI/C32201|NCI/C32201|UmlsVocabulary
NCI/C53298|NCI/C53298|UmlsVocabulary
HPO/HP:0000283|HPO/HP:0000283|UmlsVocabulary
OMIM/MTHU014364|OMIM/MTHU014364|UmlsVocabulary
OMIM/MTHU019333|OMIM/MTHU019333|UmlsVocabulary
OMIM/MTHU026407|OMIM/MTHU026407|UmlsVocabulary
LNC/LA18963-1|LNC/LA18963-1|UmlsVocabulary
LNC/LA20039-6|LNC/LA20039-6|UmlsVocabulary
FMA/289318|FMA/289318|UmlsVocabulary
ICD9CM/23.0|ICD9CM/23.0|UmlsVocabulary
FMA/84244|FMA/84244|UmlsVocabulary
FMA/327157|FMA/327157|UmlsVocabulary
LNC/LP6126-9|LNC/LP6126-9|UmlsVocabulary
NCI/C122594|NCI/C122594|UmlsVocabulary
FMA/289320|FMA/289320|UmlsVocabulary
MSH/D015078|MSH/D015078|UmlsVocabulary
MSH/D015081|MSH/D015081|UmlsVocabulary
NCI/C44311|NCI/C44311|UmlsVocabulary
LNC/LP15431-7|LNC/LP15431-7|UmlsVocabulary
LNC/MTHU004100|LNC/MTHU004100|UmlsVocabulary
MSH/D015091|MSH/D015091|UmlsVocabulary
RXNORM/61|RXNORM/61|UmlsVocabulary
VANDF/4028377|VANDF/4028377|UmlsVocabulary
ICD9CM/24.5|ICD9CM/24.5|UmlsVocabulary
MSH/D000543|MSH/D000543|UmlsVocabulary
NCI/C63753|NCI/C63753|UmlsVocabulary
MSH/D000629|MSH/D000629|UmlsVocabulary
NCI/C83513|NCI/C83513|UmlsVocabulary
ICD9CM/87.11|ICD9CM/87.11|UmlsVocabulary
MSH/D000079524|MSH/D000079524|UmlsVocabulary
ICD9CM/86.25|ICD9CM/86.25|UmlsVocabulary
MSH/D003869|MSH/D003869|UmlsVocabulary
NCI/C93346|NCI/C93346|UmlsVocabulary
FMA/12278|FMA/12278|UmlsVocabulary
LNC/LA4003-5|LNC/LA4003-5|UmlsVocabulary
MEDLINEPLUS/1499|MEDLINEPLUS/1499|UmlsVocabulary
MSH/D006728|MSH/D006728|UmlsVocabulary
NCI/C2315|NCI/C2315|UmlsVocabulary
LNC/LP17250-9|LNC/LP17250-9|UmlsVocabulary
LNC/MTHU060990|LNC/MTHU060990|UmlsVocabulary
NCI/C1574|NCI/C1574|UmlsVocabulary
RXNORM/6064|RXNORM/6064|UmlsVocabulary
VANDF/4017801|VANDF/4017801|UmlsVocabulary
LNC/LG50141-7|LNC/LG50141-7|UmlsVocabulary
MSH/D011258|MSH/D011258|UmlsVocabulary
NCI/C92949|NCI/C92949|UmlsVocabulary
LNC/LP16286-4|LNC/LP16286-4|UmlsVocabulary
LNC/MTHU008490|LNC/MTHU008490|UmlsVocabulary
MSH/D013752|MSH/D013752|UmlsVocabulary
NCI/C865|NCI/C865|UmlsVocabulary
RXNORM/10395|RXNORM/10395|UmlsVocabulary
VANDF/4017625|VANDF/4017625|UmlsVocabulary
MSH/D014212|MSH/D014212|UmlsVocabulary
NCI/C68301|NCI/C68301|UmlsVocabulary
NCI/C900|NCI/C900|UmlsVocabulary
RXNORM/10753|RXNORM/10753|UmlsVocabulary
VANDF/4018550|VANDF/4018550|UmlsVocabulary
HPO/HP:0001803|HPO/HP:0001803|UmlsVocabulary
NCI/C78496|NCI/C78496|UmlsVocabulary
OMIM/MTHU004845|OMIM/MTHU004845|UmlsVocabulary
OMIM/MTHU007419|OMIM/MTHU007419|UmlsVocabulary
OMIM/MTHU015244|OMIM/MTHU015244|UmlsVocabulary
NCI/C74591|NCI/C74591|UmlsVocabulary
OMIM/MTHU025959|OMIM/MTHU025959|UmlsVocabulary
MSH/D009165|MSH/D009165|UmlsVocabulary
RXNORM/604010|RXNORM/604010|UmlsVocabulary
NCI/C1595|NCI/C1595|UmlsVocabulary
VANDF/4021529|VANDF/4021529|UmlsVocabulary
OMIM/MTHU013131|OMIM/MTHU013131|UmlsVocabulary
OMIM/MTHU038230|OMIM/MTHU038230|UmlsVocabulary
NCI/C62846|NCI/C62846|UmlsVocabulary
LNC/LP128633-7|LNC/LP128633-7|UmlsVocabulary
LNC/MTHU040214|LNC/MTHU040214|UmlsVocabulary
LNC/LP191638-8|LNC/LP191638-8|UmlsVocabulary
LNC/MTHU049792|LNC/MTHU049792|UmlsVocabulary
LNC/LP202937-1|LNC/LP202937-1|UmlsVocabulary
LNC/MTHU051559|LNC/MTHU051559|UmlsVocabulary
OMIM/MTHU051953|OMIM/MTHU051953|UmlsVocabulary
MSH/D001050|MSH/D001050|UmlsVocabulary
LNC/LP16057-9|LNC/LP16057-9|UmlsVocabulary
LNC/MTHU012263|LNC/MTHU012263|UmlsVocabulary
MEDLINEPLUS/1456|MEDLINEPLUS/1456|UmlsVocabulary
MSH/D002110|MSH/D002110|UmlsVocabulary
NCI/C328|NCI/C328|UmlsVocabulary
RXNORM/1886|RXNORM/1886|UmlsVocabulary
VANDF/4017537|VANDF/4017537|UmlsVocabulary
HPO/HP:0025142|HPO/HP:0025142|UmlsVocabulary
LNC/LP96320-4|LNC/LP96320-4|UmlsVocabulary
LNC/MTHU034799|LNC/MTHU034799|UmlsVocabulary
NCI/C38469|NCI/C38469|UmlsVocabulary
FMA/59154|FMA/59154|UmlsVocabulary
MSH/D004439|MSH/D004439|UmlsVocabulary
NCI/C32490|NCI/C32490|UmlsVocabulary
FMA/9596|FMA/9596|UmlsVocabulary
MSH/D005088|MSH/D005088|UmlsVocabulary
NCI/C12712|NCI/C12712|UmlsVocabulary
MSH/D006945|MSH/D006945|UmlsVocabulary
NCI/C78345|NCI/C78345|UmlsVocabulary
OMIM/MTHU000682|OMIM/MTHU000682|UmlsVocabulary
OMIM/MTHU005269|OMIM/MTHU005269|UmlsVocabulary
NCI/C29034|NCI/C29034|UmlsVocabulary
FMA/70609|FMA/70609|UmlsVocabulary
NCI/C43373|NCI/C43373|UmlsVocabulary
OMIM/MTHU037077|OMIM/MTHU037077|UmlsVocabulary
NCI/C157780|NCI/C157780|UmlsVocabulary
HPO/HP:0003763|HPO/HP:0003763|UmlsVocabulary
MSH/D002012|MSH/D002012|UmlsVocabulary
NCI/C73511|NCI/C73511|UmlsVocabulary
OMIM/MTHU006931|OMIM/MTHU006931|UmlsVocabulary
OMIM/MTHU044389|OMIM/MTHU044389|UmlsVocabulary
HPO/HP:0041155|HPO/HP:0041155|UmlsVocabulary
MSH/D008337|MSH/D008337|UmlsVocabulary
NCI/C26824|NCI/C26824|UmlsVocabulary
MSH/D013232|MSH/D013232|UmlsVocabulary
MSH/D014915|MSH/D014915|UmlsVocabulary
MSH/D014962|MSH/D014962|UmlsVocabulary
ICD9CM/78.55|ICD9CM/78.55|UmlsVocabulary
FMA/7498|FMA/7498|UmlsVocabulary
FMA/76693|FMA/76693|UmlsVocabulary
