id|entity_id|LABEL|preferred_term
UMLS/C0172379|UMLS/C0172379|UmlsEntity|citronella oil
UMLS/C0275016|UMLS/C0275016|UmlsEntity|Chlorinated hydrocarbon toxicity
UMLS/C0279035|UMLS/C0279035|UmlsEntity|Nausea and Vomiting Therapy
UMLS/C1848662|UMLS/C1848662|UmlsEntity|Aplastic ulnae
UMLS/C1848664|UMLS/C1848664|UmlsEntity|Aplastic fibulae
UMLS/C1848665|UMLS/C1848665|UmlsEntity|Aplastic tibiae
UMLS/C1862463|UMLS/C1862463|UmlsEntity|Aryl Hydrocarbon Hydroxylase Inducibility
UMLS/C1867125|UMLS/C1867125|UmlsEntity|Average adult female height 147 cm
UMLS/C1867870|UMLS/C1867870|UmlsEntity|Mean adult female height, 147 cm
UMLS/C2678399|UMLS/C2678399|UmlsEntity|Absent humerus
UMLS/C4314366|UMLS/C4314366|UmlsEntity|Birth weight greater than 97%
UMLS/C0000765|UMLS/C0000765|UmlsEntity|Excessive body weight gain
UMLS/C0015815|UMLS/C0015815|UmlsEntity|Structure of neck of femur
UMLS/C0023221|UMLS/C0023221|UmlsEntity|Leg Length Inequality
UMLS/C0027122|UMLS/C0027122|UmlsEntity|Myositis Ossificans
UMLS/C0036396|UMLS/C0036396|UmlsEntity|Sciatica
UMLS/C0162385|UMLS/C0162385|UmlsEntity|Intertrochanteric Fractures
UMLS/C0221204|UMLS/C0221204|UmlsEntity|Lytic lesion
UMLS/C0223866|UMLS/C0223866|UmlsEntity|Structure of lesser trochanter of femur
UMLS/C0508564|UMLS/C0508564|UmlsEntity|Test for Homan sign (procedure)
UMLS/C0744743|UMLS/C0744743|UmlsEntity|Hemiarthroplasty
UMLS/C3279762|UMLS/C3279762|UmlsEntity|Shortening and deformity of the limbs
UMLS/C4054081|UMLS/C4054081|UmlsEntity|Refusal to Bear Weight
UMLS/C0917996|UMLS/C0917996|UmlsEntity|Cerebral Aneurysm
UMLS/C0018813|UMLS/C0018813|UmlsEntity|Myocardial rupture
UMLS/C0027046|UMLS/C0027046|UmlsEntity|Myocardial degeneration
UMLS/C0027054|UMLS/C0027054|UmlsEntity|Myocardial Reperfusion
UMLS/C0027056|UMLS/C0027056|UmlsEntity|Myocardial Revascularization
UMLS/C0040869|UMLS/C0040869|UmlsEntity|triamterene
UMLS/C3843353|UMLS/C3843353|UmlsEntity|Very Difficult
UMLS/C0000817|UMLS/C0000817|UmlsEntity|Abortion, Septic
UMLS/C0003869|UMLS/C0003869|UmlsEntity|Arthritis, Infectious
UMLS/C0007722|UMLS/C0007722|UmlsEntity|Cephalhematoma due to birth trauma
UMLS/C0016952|UMLS/C0016952|UmlsEntity|Galactosemias
UMLS/C0020433|UMLS/C0020433|UmlsEntity|Hyperbilirubinemia
UMLS/C0031765|UMLS/C0031765|UmlsEntity|Phototherapy
UMLS/C0032046|UMLS/C0032046|UmlsEntity|Placenta Previa
UMLS/C0040524|UMLS/C0040524|UmlsEntity|Septic Toxemia
UMLS/C0155690|UMLS/C0155690|UmlsEntity|Septic myocarditis
UMLS/C0189969|UMLS/C0189969|UmlsEntity|Correction of ventricular septal defect
UMLS/C0311468|UMLS/C0311468|UmlsEntity|Increased bilirubin level (finding)
UMLS/C0801652|UMLS/C0801652|UmlsEntity|Refills:Num:Pt:Medication.discharge:Qn
UMLS/C0813971|UMLS/C0813971|UmlsEntity|Environmental Tobacco Smoke
UMLS/C0860218|UMLS/C0860218|UmlsEntity|ABO incompatibility
UMLS/C1298817|UMLS/C1298817|UmlsEntity|Non-restrictive ventricular septal defect
UMLS/C1842215|UMLS/C1842215|UmlsEntity|Adult male height 142-169 cm
UMLS/C1842346|UMLS/C1842346|UmlsEntity|Hearing threshold at or above 90 dB at all frequencies tested (0.25-8.0 kHz)
UMLS/C1868541|UMLS/C1868541|UmlsEntity|Ventricular septal defect (homozygote)
UMLS/C2749103|UMLS/C2749103|UmlsEntity|Ventricular septal defect (male)
UMLS/C3280777|UMLS/C3280777|UmlsEntity|VENTRICULAR SEPTAL DEFECT 1
UMLS/C3840862|UMLS/C3840862|UmlsEntity|75+ years
UMLS/C3843776|UMLS/C3843776|UmlsEntity|Green-0.3 mg
UMLS/C4285491|UMLS/C4285491|UmlsEntity|Refills prescribed:Num:Pt:Medication:Qn
UMLS/C0429012|UMLS/C0429012|UmlsEntity|QRS Axis (observable entity)
UMLS/C0429590|UMLS/C0429590|UmlsEntity|Cylinder axis
UMLS/C0476712|UMLS/C0476712|UmlsEntity|Examination of blood pressure
UMLS/C0488376|UMLS/C0488376|UmlsEntity|QRS axis:Angle:Point in time:Heart:Quantitative:EKG
UMLS/C0728839|UMLS/C0728839|UmlsEntity|Electrocardiographic axis
UMLS/C0945856|UMLS/C0945856|UmlsEntity|Axis 2
UMLS/C2347361|UMLS/C2347361|UmlsEntity|Non-Specific ST-T Changes by ECG Finding
UMLS/C3258157|UMLS/C3258157|UmlsEntity|Shots fired
UMLS/C3843361|UMLS/C3843361|UmlsEntity|All shots
UMLS/C4315379|UMLS/C4315379|UmlsEntity|Shot thumbs
UMLS/C0238875|UMLS/C0238875|UmlsEntity|Elevated cancer antigen 125 [CA 125]
UMLS/C0603695|UMLS/C0603695|UmlsEntity|Daypro
UMLS/C2911046|UMLS/C2911046|UmlsEntity|Body mass index [BMI] 26.0-26.9, adult
UMLS/C4684410|UMLS/C4684410|UmlsEntity|Elevated Serum CA-125 Tumor Antigen
UMLS/C0026369|UMLS/C0026369|UmlsEntity|Structure of wisdom tooth
UMLS/C0028058|UMLS/C0028058|UmlsEntity|Nictitating Membrane
UMLS/C0222833|UMLS/C0222833|UmlsEntity|Bone structure of second rib
UMLS/C0222847|UMLS/C0222847|UmlsEntity|Bone structure of third rib
UMLS/C0262386|UMLS/C0262386|UmlsEntity|Avulsed wound
UMLS/C0374711|UMLS/C0374711|UmlsEntity|Surgical repair
UMLS/C0722882|UMLS/C0722882|UmlsEntity|Provigil
UMLS/C1621477|UMLS/C1621477|UmlsEntity|Rozerem
UMLS/C2037102|UMLS/C2037102|UmlsEntity|subungual hematoma of left thumb
UMLS/C2037116|UMLS/C2037116|UmlsEntity|subungual hematoma of right thumb
UMLS/C3808204|UMLS/C3808204|UmlsEntity|Syndactyly, third and fourth digits
UMLS/C3808205|UMLS/C3808205|UmlsEntity|Camptodactyly, third and fourth digits
UMLS/C4021622|UMLS/C4021622|UmlsEntity|2-4 toe cutaneous syndactyly
UMLS/C0224363|UMLS/C0224363|UmlsEntity|Structure of rhomboid major muscle
UMLS/C0224364|UMLS/C0224364|UmlsEntity|Structure of rhomboid minor muscle
UMLS/C0702216|UMLS/C0702216|UmlsEntity|Soma
UMLS/C0877881|UMLS/C0877881|UmlsEntity|Norflex
UMLS/C1185878|UMLS/C1185878|UmlsEntity|Paracervix
UMLS/C1320474|UMLS/C1320474|UmlsEntity|Nuchal Rigidity
UMLS/C2676804|UMLS/C2676804|UmlsEntity|Pruritis, intense
UMLS/C0175347|UMLS/C0175347|UmlsEntity|Ansa peduncularis
UMLS/C0202616|UMLS/C0202616|UmlsEntity|Radiologic examination, osseous survey, complete
UMLS/C0223865|UMLS/C0223865|UmlsEntity|Structure of greater trochanter of femur
UMLS/C0262196|UMLS/C0262196|UmlsEntity|anterior parolfactory sulcus (human only)
UMLS/C0336581|UMLS/C0336581|UmlsEntity|Intramedullary rod
UMLS/C0376569|UMLS/C0376569|UmlsEntity|Fosamax
UMLS/C0393735|UMLS/C0393735|UmlsEntity|Headache Disorders
UMLS/C0584914|UMLS/C0584914|UmlsEntity|Structure of thigh compartment
UMLS/C0745355|UMLS/C0745355|UmlsEntity|Intertrochanteric
UMLS/C0882663|UMLS/C0882663|UmlsEntity|Views AP
UMLS/C0917714|UMLS/C0917714|UmlsEntity|Olfactory tubercle
UMLS/C1512275|UMLS/C1512275|UmlsEntity|Greater Tuberosity
UMLS/C1999039|UMLS/C1999039|UmlsEntity|Anterior-Posterior
UMLS/C2376185|UMLS/C2376185|UmlsEntity|Transfer Abdomen Subcutaneous Tissue and Fascia, Open Approach
UMLS/C2376190|UMLS/C2376190|UmlsEntity|Transfer Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach
UMLS/C2376196|UMLS/C2376196|UmlsEntity|Transfer Buttock Subcutaneous Tissue and Fascia, Open Approach
UMLS/C2376201|UMLS/C2376201|UmlsEntity|Transfer Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach
UMLS/C2376207|UMLS/C2376207|UmlsEntity|Transfer Perineum Subcutaneous Tissue and Fascia, Open Approach
UMLS/C4050178|UMLS/C4050178|UmlsEntity|Partial Metabolic Response
UMLS/C4246234|UMLS/C4246234|UmlsEntity|Cervicothoracic-brachial compartment
UMLS/C4317009|UMLS/C4317009|UmlsEntity|Diverticular Diseases
UMLS/C4727232|UMLS/C4727232|UmlsEntity|PSA Level Zero to Two
UMLS/C5139387|UMLS/C5139387|UmlsEntity|Exacerbated by tobacco use
UMLS/C0006852|UMLS/C0006852|UmlsEntity|Candidiasis of vagina
UMLS/C0008148|UMLS/C0008148|UmlsEntity|Genus Chlamydia
UMLS/C0013879|UMLS/C0013879|UmlsEntity|Elements
UMLS/C0018081|UMLS/C0018081|UmlsEntity|Gonorrhea
UMLS/C0025872|UMLS/C0025872|UmlsEntity|metronidazole
UMLS/C0085487|UMLS/C0085487|UmlsEntity|Gardnerella
UMLS/C0227791|UMLS/C0227791|UmlsEntity|Vaginal Discharge
UMLS/C0238953|UMLS/C0238953|UmlsEntity|CERVICAL MOTION TENDERNESS
UMLS/C0438692|UMLS/C0438692|UmlsEntity|Vaginal discharge symptom
UMLS/C0444211|UMLS/C0444211|UmlsEntity|Cervical swab (specimen)
UMLS/C0750466|UMLS/C0750466|UmlsEntity|Yeast infection
UMLS/C1369658|UMLS/C1369658|UmlsEntity|Note:Find:Pt:{Setting}:Doc:Psychology
UMLS/C1532554|UMLS/C1532554|UmlsEntity|Phylum Chlamydiae
UMLS/C2984927|UMLS/C2984927|UmlsEntity|Trichomonas Screening
UMLS/C3541459|UMLS/C3541459|UmlsEntity|Papanicolaou Test
UMLS/C4071500|UMLS/C4071500|UmlsEntity|Flowsheet:Find:Pt:{Setting}:Doc:Psychology
UMLS/C4319573|UMLS/C4319573|UmlsEntity|Clue cell
UMLS/C5235969|UMLS/C5235969|UmlsEntity|Cigarette Smoke Exposure
UMLS/C0012010|UMLS/C0012010|UmlsEntity|diazepam
UMLS/C0039446|UMLS/C0039446|UmlsEntity|Telangiectasis
UMLS/C1291077|UMLS/C1291077|UmlsEntity|Abdominal bloating
UMLS/C1863421|UMLS/C1863421|UmlsEntity|Mean female height, 124 cm
UMLS/C3844302|UMLS/C3844302|UmlsEntity|Possible fatal coronary heart disease (CHD) (no known non-atherosclerotic cause, and death certificate underlying cause: 120-25, 146, 151.6, R96 or R98-99)
UMLS/C4693695|UMLS/C4693695|UmlsEntity|Seizures, focal, well-controlled
UMLS/C0009680|UMLS/C0009680|UmlsEntity|
UMLS/C0015306|UMLS/C0015306|UmlsEntity|Hereditary Multiple Exostoses
UMLS/C0490010|UMLS/C0490010|UmlsEntity|
UMLS/C0600531|UMLS/C0600531|UmlsEntity|U937 Cells
UMLS/C0939797|UMLS/C0939797|UmlsEntity|banana extract
UMLS/C5235997|UMLS/C5235997|UmlsEntity|Somewhat Comfortable
UMLS/C5235998|UMLS/C5235998|UmlsEntity|Moderately Comfortable
UMLS/C5235999|UMLS/C5235999|UmlsEntity|Very Comfortable
UMLS/C5236000|UMLS/C5236000|UmlsEntity|Extremely Comfortable
UMLS/C0033487|UMLS/C0033487|UmlsEntity|propofol
UMLS/C0225594|UMLS/C0225594|UmlsEntity|Structure of carina
UMLS/C0226031|UMLS/C0226031|UmlsEntity|Left coronary artery main stem
UMLS/C0264490|UMLS/C0264490|UmlsEntity|Acute respiratory failure
UMLS/C0333124|UMLS/C0333124|UmlsEntity|Impaction
UMLS/C0733444|UMLS/C0733444|UmlsEntity|Brevital
UMLS/C0748355|UMLS/C0748355|UmlsEntity|Acute respiratory distress
UMLS/C0948268|UMLS/C0948268|UmlsEntity|Hemodynamic instability
UMLS/C1173146|UMLS/C1173146|UmlsEntity|para protein, Drosophila
UMLS/C1704223|UMLS/C1704223|UmlsEntity|White Adipose Tissue
UMLS/C2826575|UMLS/C2826575|UmlsEntity|Maturation Asynchrony Present
UMLS/C4744843|UMLS/C4744843|UmlsEntity|Endobronchial Obstruction
UMLS/C0008783|UMLS/C0008783|UmlsEntity|cimetidine
UMLS/C0015802|UMLS/C0015802|UmlsEntity|Femoral Fractures
UMLS/C0230185|UMLS/C0230185|UmlsEntity|Epigastrium
UMLS/C0736268|UMLS/C0736268|UmlsEntity|Liver parenchyma
UMLS/C0858599|UMLS/C0858599|UmlsEntity|Taste sour
UMLS/C1839736|UMLS/C1839736|UmlsEntity|WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME
UMLS/C0002763|UMLS/C0002763|UmlsEntity|Central Nervous System Stimulants
UMLS/C0115471|UMLS/C0115471|UmlsEntity|Midomafetamine
UMLS/C0233763|UMLS/C0233763|UmlsEntity|Hallucinations, Visual
UMLS/C0304402|UMLS/C0304402|UmlsEntity|Stimulant
UMLS/C0425574|UMLS/C0425574|UmlsEntity|Bounding pulse
UMLS/C0558195|UMLS/C0558195|UmlsEntity|Wheelchair bound
UMLS/C0006271|UMLS/C0006271|UmlsEntity|Bronchiolitis
UMLS/C0022499|UMLS/C0022499|UmlsEntity|kaolin
UMLS/C0038218|UMLS/C0038218|UmlsEntity|Status Asthmaticus
UMLS/C0043229|UMLS/C0043229|UmlsEntity|Work of Breathing
UMLS/C0836834|UMLS/C0836834|UmlsEntity|Suprasternal space
UMLS/C1182957|UMLS/C1182957|UmlsEntity|Set of suprasternal bones
UMLS/C2004536|UMLS/C2004536|UmlsEntity|Suprasternal compartment
UMLS/C3812160|UMLS/C3812160|UmlsEntity|Radiotherapy Bolus
UMLS/C0927444|UMLS/C0927444|UmlsEntity|Cementum of left first lower premolar tooth
UMLS/C0927446|UMLS/C0927446|UmlsEntity|Enamel of left lower first secondary premolar tooth
UMLS/C0927448|UMLS/C0927448|UmlsEntity|Dentine of left lower first secondary premolar tooth
UMLS/C0927648|UMLS/C0927648|UmlsEntity|Cavity of left lower first premolar tooth
UMLS/C0928062|UMLS/C0928062|UmlsEntity|Root of left first lower premolar tooth
UMLS/C0035495|UMLS/C0035495|UmlsEntity|Rhodobacter sphaeroides
UMLS/C0067044|UMLS/C0067044|UmlsEntity|Mylanta
UMLS/C0317633|UMLS/C0317633|UmlsEntity|Weissella minor
UMLS/C0489650|UMLS/C0489650|UmlsEntity|ST-T segment
UMLS/C0524467|UMLS/C0524467|UmlsEntity|Structure of costovertebral angle of twelfth rib
UMLS/C0995222|UMLS/C0995222|UmlsEntity|Melittangium lichenicola
UMLS/C1015726|UMLS/C1015726|UmlsEntity|Actinobacillus minor
UMLS/C1017954|UMLS/C1017954|UmlsEntity|Pleurocapsa minor
UMLS/C1527342|UMLS/C1527342|UmlsEntity|Viscous Lidocaine HCl
UMLS/C0007222|UMLS/C0007222|UmlsEntity|Cardiovascular Diseases
UMLS/C0020616|UMLS/C0020616|UmlsEntity|Hypoglycemic Agents
UMLS/C0023825|UMLS/C0023825|UmlsEntity|Very low density lipoprotein
UMLS/C0028156|UMLS/C0028156|UmlsEntity|nitrofurantoin
UMLS/C0086586|UMLS/C0086586|UmlsEntity|Manipulation of spine
UMLS/C0087110|UMLS/C0087110|UmlsEntity|Treadmill Test
UMLS/C0206427|UMLS/C0206427|UmlsEntity|Rod Photoreceptors
UMLS/C0592680|UMLS/C0592680|UmlsEntity|Mobic
UMLS/C1366535|UMLS/C1366535|UmlsEntity|AVP gene
UMLS/C1417581|UMLS/C1417581|UmlsEntity|PPP1R12A gene
UMLS/C1424852|UMLS/C1424852|UmlsEntity|KNTC1 gene
UMLS/C3842399|UMLS/C3842399|UmlsEntity|17-74 years
UMLS/C3845714|UMLS/C3845714|UmlsEntity|Several days
UMLS/C3846290|UMLS/C3846290|UmlsEntity|81 regional lymph nodes examined
UMLS/C4228714|UMLS/C4228714|UmlsEntity|Microcephaly (down to -3.6 SD)
UMLS/C4527365|UMLS/C4527365|UmlsEntity|PSA Level Less than 0.1
UMLS/C4693574|UMLS/C4693574|UmlsEntity|Microcephaly (-3.6 to -11 SD)
UMLS/C5447373|UMLS/C5447373|UmlsEntity|Minimal Residual Disease Less Than 0.1 Percent
UMLS/C0222762|UMLS/C0222762|UmlsEntity|Rib Cage
UMLS/C0229992|UMLS/C0229992|UmlsEntity|Psyche structure
UMLS/C1277043|UMLS/C1277043|UmlsEntity|psyche (function)
UMLS/C1284843|UMLS/C1284843|UmlsEntity|Entire psyche
UMLS/C0011385|UMLS/C0011385|UmlsEntity|Dental Occlusion, Traumatic
UMLS/C0032825|UMLS/C0032825|UmlsEntity|potassium chloride
UMLS/C0040336|UMLS/C0040336|UmlsEntity|Tobacco Use Disorder
UMLS/C0227029|UMLS/C0227029|UmlsEntity|Mandibular teeth
UMLS/C0520946|UMLS/C0520946|UmlsEntity|Emotional hypersensitivity
UMLS/C0521232|UMLS/C0521232|UmlsEntity|Placement of stent in coronary artery
UMLS/C0877046|UMLS/C0877046|UmlsEntity|Tooth Infection
UMLS/C1135452|UMLS/C1135452|UmlsEntity|Insertion of drug-eluting coronary artery stent(s)
UMLS/C5542995|UMLS/C5542995|UmlsEntity|Early decay
UMLS/C0003460|UMLS/C0003460|UmlsEntity|Anuria
UMLS/C0010192|UMLS/C0010192|UmlsEntity|cosyntropin
UMLS/C0011620|UMLS/C0011620|UmlsEntity|Stasis dermatitis
UMLS/C0020268|UMLS/C0020268|UmlsEntity|hydrocortisone
UMLS/C0025473|UMLS/C0025473|UmlsEntity|Structure of mesenteric vein
UMLS/C0032718|UMLS/C0032718|UmlsEntity|Portal vein structure
UMLS/C0040210|UMLS/C0040210|UmlsEntity|Tidal Volume
UMLS/C0042344|UMLS/C0042344|UmlsEntity|Varicose Ulcer
UMLS/C0042397|UMLS/C0042397|UmlsEntity|Vasoconstrictor Agents
UMLS/C0042484|UMLS/C0042484|UmlsEntity|Venous Engorgement
UMLS/C0042485|UMLS/C0042485|UmlsEntity|Venous Insufficiency
UMLS/C0042497|UMLS/C0042497|UmlsEntity|Mechanical Ventilator
UMLS/C0052148|UMLS/C0052148|UmlsEntity|cisplatin/doxorubicin/vindesine protocol
UMLS/C0055003|UMLS/C0055003|UmlsEntity|cefepime
UMLS/C0077964|UMLS/C0077964|UmlsEntity|cyclophosphamide/dactinomycin/vincristine protocol
UMLS/C0078040|UMLS/C0078040|UmlsEntity|doxorubicin/prednisone/vincristine protocol
UMLS/C0192601|UMLS/C0192601|UmlsEntity|Small intestine excision
UMLS/C0201985|UMLS/C0201985|UmlsEntity|Base excess measurement
UMLS/C0230151|UMLS/C0230151|UmlsEntity|Costophrenic angle
UMLS/C0232164|UMLS/C0232164|UmlsEntity|Cardiac function
UMLS/C0232261|UMLS/C0232261|UmlsEntity|Late systolic murmur
UMLS/C0232265|UMLS/C0232265|UmlsEntity|
UMLS/C0237795|UMLS/C0237795|UmlsEntity|Pressors
UMLS/C0241320|UMLS/C0241320|UmlsEntity|Systolic Click
UMLS/C0280062|UMLS/C0280062|UmlsEntity|cyclophosphamide/doxorubicin/vinblastine protocol
UMLS/C0282638|UMLS/C0282638|UmlsEntity|Antibiotic Prophylaxis
UMLS/C0282655|UMLS/C0282655|UmlsEntity|Critical Pathways
UMLS/C0338614|UMLS/C0338614|UmlsEntity|Psychotic episodes
UMLS/C0349208|UMLS/C0349208|UmlsEntity|Manic Episode
UMLS/C0489562|UMLS/C0489562|UmlsEntity|Intrachamber systolic
UMLS/C0520539|UMLS/C0520539|UmlsEntity|Hypertensive Episode
UMLS/C0578475|UMLS/C0578475|UmlsEntity|
UMLS/C0939677|UMLS/C0939677|UmlsEntity|Angiomax
UMLS/C1098706|UMLS/C1098706|UmlsEntity|human AVP protein
UMLS/C1175919|UMLS/C1175919|UmlsEntity|cycloviolacin O2
UMLS/C1334270|UMLS/C1334270|UmlsEntity|Intravascular Thrombus Formation
UMLS/C1412000|UMLS/C1412000|UmlsEntity|Mesenteric vascular insufficiency
UMLS/C1512797|UMLS/C1512797|UmlsEntity|Inspired Oxygen Fraction Test
UMLS/C1514517|UMLS/C1514517|UmlsEntity|Prostate Stromal Proliferation of Uncertain Malignant Potential
UMLS/C1551396|UMLS/C1551396|UmlsEntity|DeviceAlertLevel - Critical
UMLS/C1705480|UMLS/C1705480|UmlsEntity|vasopressin (USP)
UMLS/C1744088|UMLS/C1744088|UmlsEntity|CTSK protein, human
UMLS/C1883514|UMLS/C1883514|UmlsEntity|VAC Regimen (Vincristine-Dactinomycin-Cyclophosphamide)
UMLS/C2004435|UMLS/C2004435|UmlsEntity|Vascular insufficiency of intestine
UMLS/C2049629|UMLS/C2049629|UmlsEntity|placement of indwelling catheter PICC line
UMLS/C2618980|UMLS/C2618980|UmlsEntity|Leptolyngbya sp. PCC 7004
UMLS/C3484065|UMLS/C3484065|UmlsEntity|Oxygen/Gas.total:Volume Decimal Fraction:Point in time:Inhaled gas:Quantitative
UMLS/C3494516|UMLS/C3494516|UmlsEntity|Positive end expiratory pressure (finding)
UMLS/C3540676|UMLS/C3540676|UmlsEntity|Blockade
UMLS/C3842230|UMLS/C3842230|UmlsEntity|Critical (red)
UMLS/C3842998|UMLS/C3842998|UmlsEntity|2.0-3.9 mV
UMLS/C3869851|UMLS/C3869851|UmlsEntity|5 - critical
UMLS/C4055639|UMLS/C4055639|UmlsEntity|High criticality
UMLS/C4266644|UMLS/C4266644|UmlsEntity|Abdomen>Portal vein
UMLS/C4522245|UMLS/C4522245|UmlsEntity|Atypical Spitz Nevus
UMLS/C4553798|UMLS/C4553798|UmlsEntity|Amount of stool
UMLS/C4696957|UMLS/C4696957|UmlsEntity|MDS v3.0 - RAI v1.16.1 - Cognitive patterns - NO, SO
UMLS/C4697674|UMLS/C4697674|UmlsEntity|Liquified
UMLS/C5194902|UMLS/C5194902|UmlsEntity|Microcephaly (down to -6.6 SD)
UMLS/C5400847|UMLS/C5400847|UmlsEntity|Drug Accumulation 2.0 to 4.99
UMLS/C0005843|UMLS/C0005843|UmlsEntity|Blood Transfusion, Intrauterine
UMLS/C0006814|UMLS/C0006814|UmlsEntity|Campylobacter fetus
UMLS/C0014761|UMLS/C0014761|UmlsEntity|Erythroblastosis, Fetal
UMLS/C0015924|UMLS/C0015924|UmlsEntity|Fetal Anoxia
UMLS/C0015927|UMLS/C0015927|UmlsEntity|Fetal Death
UMLS/C0025344|UMLS/C0025344|UmlsEntity|Menstruation
UMLS/C0192456|UMLS/C0192456|UmlsEntity|Nasogastric feeding
UMLS/C0203418|UMLS/C0203418|UmlsEntity|Transvaginal echography
UMLS/C0338232|UMLS/C0338232|UmlsEntity|Human Chorionic Gonadotropin/Staphage Lysate
UMLS/C0772413|UMLS/C0772413|UmlsEntity|Prenatal vitamin
UMLS/C0149781|UMLS/C0149781|UmlsEntity|Spontaneous pneumothorax
UMLS/C0230139|UMLS/C0230139|UmlsEntity|Thoracic cavity structure
UMLS/C0039508|UMLS/C0039508|UmlsEntity|Tendon structure
UMLS/C1969574|UMLS/C1969574|UmlsEntity|Mean platelet volume (MPV) 12.6fL
UMLS/C0014179|UMLS/C0014179|UmlsEntity|Endometritis
UMLS/C0042136|UMLS/C0042136|UmlsEntity|Infection of uterus
UMLS/C0042325|UMLS/C0042325|UmlsEntity|Vaporizers
UMLS/C0085207|UMLS/C0085207|UmlsEntity|Gestational Diabetes
UMLS/C0499460|UMLS/C0499460|UmlsEntity|Addition to ctlso or scoliosis orthosis, sternal pad
UMLS/C0506973|UMLS/C0506973|UmlsEntity|Wall of main bronchus
UMLS/C0859927|UMLS/C0859927|UmlsEntity|Increased work of breathing
UMLS/C1180039|UMLS/C1180039|UmlsEntity|Wall of bronchus
UMLS/C1704624|UMLS/C1704624|UmlsEntity|Vaporizer Device
UMLS/C1830385|UMLS/C1830385|UmlsEntity|At home respiratory treatments
UMLS/C3275043|UMLS/C3275043|UmlsEntity|Ablation of Cardiac Accessory Pathway
UMLS/C3280993|UMLS/C3280993|UmlsEntity|Hyperchloremic metabolic acidosis, mild (HCO3 20.8 +/- 2.3 mM)
UMLS/C4053459|UMLS/C4053459|UmlsEntity|Personal Vaporizer
UMLS/C0015734|UMLS/C0015734|UmlsEntity|Fecal Impaction
UMLS/C0043241|UMLS/C0043241|UmlsEntity|Wound Infection
UMLS/C0117857|UMLS/C0117857|UmlsEntity|Fleet Enema
UMLS/C0241703|UMLS/C0241703|UmlsEntity|High pitched voice
UMLS/C0447117|UMLS/C0447117|UmlsEntity|Systemic venous structure
UMLS/C0489892|UMLS/C0489892|UmlsEntity|Systemic vasculature
UMLS/C0507817|UMLS/C0507817|UmlsEntity|Systemic capillary
UMLS/C0699790|UMLS/C0699790|UmlsEntity|Colon Carcinoma
UMLS/C0933549|UMLS/C0933549|UmlsEntity|Systemic artery
UMLS/C1442858|UMLS/C1442858|UmlsEntity|Surgical fistula
UMLS/C4049932|UMLS/C4049932|UmlsEntity|High-pitched
UMLS/C1369964|UMLS/C1369964|UmlsEntity|Fatty acids.saturated:SCnc:Pt:Ser/Plas:Qn
UMLS/C1543241|UMLS/C1543241|UmlsEntity|Saturated abdominal dressings:Num:Pt:Wound:Qn
UMLS/C1879214|UMLS/C1879214|UmlsEntity|Zicam Cough
UMLS/C0290795|UMLS/C0290795|UmlsEntity|Adderall
UMLS/C0427149|UMLS/C0427149|UmlsEntity|Gait, Drop Foot
UMLS/C0005832|UMLS/C0005832|UmlsEntity|Blood Proteins
UMLS/C0005836|UMLS/C0005836|UmlsEntity|Blood Substitutes
UMLS/C0032121|UMLS/C0032121|UmlsEntity|Plasma Substitutes
UMLS/C0037253|UMLS/C0037253|UmlsEntity|Skeletal system
UMLS/C0083104|UMLS/C0083104|UmlsEntity|juzentaihoto
UMLS/C0178879|UMLS/C0178879|UmlsEntity|Urinary tract obstruction
UMLS/C0473237|UMLS/C0473237|UmlsEntity|
UMLS/C0521324|UMLS/C0521324|UmlsEntity|Skeletal
UMLS/C0949706|UMLS/C0949706|UmlsEntity|Metastasis Suppressor Proteins
UMLS/C1170079|UMLS/C1170079|UmlsEntity|Avodart
UMLS/C3844412|UMLS/C3844412|UmlsEntity|Specimen appears clotted or layered
UMLS/C4228820|UMLS/C4228820|UmlsEntity|Microcephaly, postnatal, progressive (up to -7.7 SD)
UMLS/C4299047|UMLS/C4299047|UmlsEntity|Whole body>Skeletal system
UMLS/C4540490|UMLS/C4540490|UmlsEntity|Microcephaly, primary (up to -8.2 SD)
UMLS/C5206825|UMLS/C5206825|UmlsEntity|Testosterone Greater than 50 ng/dL
UMLS/C5441937|UMLS/C5441937|UmlsEntity|Metastasis-Suppressor KiSS-1 (138aa), human
UMLS/C0002965|UMLS/C0002965|UmlsEntity|Angina, Unstable
UMLS/C0015801|UMLS/C0015801|UmlsEntity|Structure of femoral artery
UMLS/C0016470|UMLS/C0016470|UmlsEntity|Food Allergy
UMLS/C0028125|UMLS/C0028125|UmlsEntity|Nitrates
UMLS/C0030634|UMLS/C0030634|UmlsEntity|Paste substance
UMLS/C0035124|UMLS/C0035124|UmlsEntity|Reperfusion Therapy
UMLS/C0558302|UMLS/C0558302|UmlsEntity|Sublingual location
UMLS/C0699857|UMLS/C0699857|UmlsEntity|Nitrate
UMLS/C0720318|UMLS/C0720318|UmlsEntity|Evista
UMLS/C1321899|UMLS/C1321899|UmlsEntity|Paste
UMLS/C1322815|UMLS/C1322815|UmlsEntity|Drug-Eluting Stents
UMLS/C1874267|UMLS/C1874267|UmlsEntity|Anti-anginal [EPC]
