ID|LABEL|POLICY_ID|CLAIMANT_ID|ATTORNEY_ID|AMOUNT|CLAIM_DATE|CAPITAL_GAINS|CAPITAL_LOSS|WITNESSES
D_2692.4|claim|Q_27.18|C_1400|X_46|592.2|2022-03-31|32.03|515.98|0
D_2696.0|claim|Q_27.22|C_1800|X_9|115.07|2021-05-29|484.38|123.25|2
D_2696.1|claim|Q_27.22|C_3800|X_13|897.62|2021-08-03|612.29|888.9|2
D_2696.2|claim|Q_27.22|C_4700|X_36|120.66|2021-10-08|27.23|157.88|0
D_2696.3|claim|Q_27.22|C_1300|X_2|926.13|2021-01-09|670.49|540.65|0
D_2697.0|claim|Q_27.23|C_5000|X_1|937.61|2021-07-14|787.01|690.04|2
D_2698.0|claim|Q_27.24|C_3600|X_16|134.28|2022-01-23|11.44|842.05|0
D_2699.0|claim|Q_27.25|C_2000|X_31|222.19|2021-06-12|959.45|265.21|4
D_2699.1|claim|Q_27.25|C_1400|X_1|319.23|2021-07-01|300.23|925.88|5
D_2700.0|claim|Q_27.26|C_100|X_21|505.56|2021-07-30|306.05|900.75|0
D_2700.1|claim|Q_27.26|C_1700|X_14|512.54|2021-05-16|333.64|92.9|2
D_2700.2|claim|Q_27.26|C_4500|X_34|814.92|2021-04-01|519.97|714.92|2
D_2701.0|claim|Q_27.27|C_4800|X_29|242.84|2021-02-17|657.87|36.35|3
D_2701.1|claim|Q_27.27|C_100|X_42|857.38|2021-02-18|147.08|916.54|5
D_2701.2|claim|Q_27.27|C_1600|X_19|631.0|2021-03-12|920.58|840.03|0
D_2702.0|claim|Q_27.28|C_800|X_46|132.96|2022-01-11|864.04|883.29|3
D_2703.0|claim|Q_27.29|C_3100|X_49|419.31|2021-02-08|256.41|82.34|0
D_2703.1|claim|Q_27.29|C_3500|X_12|394.04|2022-04-14|125.89|712.16|3
D_2704.0|claim|Q_27.30|C_4500|X_48|511.77|2021-08-10|657.97|861.65|0
D_2704.1|claim|Q_27.30|C_2200|X_4|901.7|2021-11-04|790.8|100.38|2
D_2704.2|claim|Q_27.30|C_1100|X_36|215.03|2021-01-21|646.6|301.06|4
D_2704.3|claim|Q_27.30|C_1400|X_6|214.82|2021-12-03|439.47|592.34|1
D_2704.4|claim|Q_27.30|C_4100|X_48|491.72|2021-10-04|972.81|169.22|3
D_2706.0|claim|Q_27.32|C_2700|X_3|139.01|2022-03-09|305.07|879.18|3
D_2706.1|claim|Q_27.32|C_2000|X_49|620.77|2021-07-31|991.41|417.66|2
D_2706.2|claim|Q_27.32|C_2500|X_45|339.05|2021-05-20|618.56|639.9|5
D_2706.3|claim|Q_27.32|C_600|X_44|774.12|2021-09-14|764.67|335.29|5
D_2707.0|claim|Q_27.33|C_3700|X_33|174.72|2021-12-18|17.2|503.94|2
D_2707.1|claim|Q_27.33|C_3500|X_33|761.54|2021-11-12|68.54|732.15|1
D_2708.0|claim|Q_27.34|C_3600|X_5|865.92|2021-11-17|740.07|864.31|3
D_2709.0|claim|Q_27.35|C_4200|X_46|173.32|2021-10-05|118.47|213.83|5
D_2709.1|claim|Q_27.35|C_3300|X_4|774.84|2021-12-17|124.4|660.58|2
D_2709.2|claim|Q_27.35|C_2800|X_45|165.69|2021-10-11|257.34|416.27|4
D_2710.0|claim|Q_27.36|C_3100|X_39|787.28|2021-02-17|591.62|166.71|3
D_2710.1|claim|Q_27.36|C_3900|X_34|638.32|2021-05-14|857.1|214.12|1
D_2710.2|claim|Q_27.36|C_100|X_20|638.95|2021-03-23|147.3|386.6|3
D_2711.0|claim|Q_27.37|C_1900|X_5|546.0|2021-05-22|877.79|483.67|1
D_2711.1|claim|Q_27.37|C_3900|X_4|357.47|2021-03-26|996.33|484.18|5
D_2711.2|claim|Q_27.37|C_3500|X_34|131.58|2021-08-20|583.13|46.63|0
D_2711.3|claim|Q_27.37|C_700|X_10|468.42|2022-04-18|875.54|654.66|1
D_2712.0|claim|Q_27.38|C_4000|X_49|707.2|2021-09-14|558.87|507.23|3
D_2712.1|claim|Q_27.38|C_1600|X_32|959.54|2022-01-02|626.45|451.55|1
D_2712.2|claim|Q_27.38|C_2700|X_36|766.1|2021-04-12|710.94|374.03|3
D_2712.3|claim|Q_27.38|C_500|X_30|854.0|2022-01-13|32.65|7.91|1
D_2712.4|claim|Q_27.38|C_3000|X_25|370.09|2021-10-21|268.96|247.59|5
D_2713.0|claim|Q_27.39|C_4500|X_32|480.74|2021-10-07|497.2|401.13|1
D_2713.1|claim|Q_27.39|C_700|X_30|307.13|2021-02-27|589.72|302.95|3
D_2714.0|claim|Q_27.40|C_4500|X_40|359.05|2021-09-20|279.46|467.35|3
D_2717.0|claim|Q_27.43|C_1800|X_21|599.29|2021-01-09|202.02|891.43|4
D_2717.1|claim|Q_27.43|C_1500|X_49|639.61|2021-04-05|551.77|281.59|5
D_2717.2|claim|Q_27.43|C_400|X_10|749.05|2022-01-30|705.51|746.45|0
D_2717.3|claim|Q_27.43|C_4900|X_10|741.94|2021-03-08|121.01|68.11|2
D_2717.4|claim|Q_27.43|C_2700|X_27|283.8|2022-04-01|313.91|263.39|3
D_2718.0|claim|Q_27.44|C_4200|X_6|796.38|2022-04-25|744.93|244.45|2
D_2718.1|claim|Q_27.44|C_4000|X_36|469.89|2021-12-30|154.43|255.02|3
D_2718.2|claim|Q_27.44|C_1100|X_22|995.27|2022-01-13|109.74|544.73|0
D_2718.3|claim|Q_27.44|C_3800|X_13|715.16|2021-12-24|711.91|397.36|1
D_2718.4|claim|Q_27.44|C_500|X_19|963.12|2021-02-03|333.88|388.85|1
D_2719.0|claim|Q_27.45|C_3700|X_17|599.13|2022-04-19|660.74|150.33|3
D_2719.1|claim|Q_27.45|C_1300|X_30|359.75|2021-03-21|838.68|136.29|1
D_2719.2|claim|Q_27.45|C_1400|X_34|272.72|2021-07-05|753.97|461.87|2
D_2719.3|claim|Q_27.45|C_4000|X_45|848.84|2021-10-21|122.3|133.99|1
D_2719.4|claim|Q_27.45|C_1100|X_46|451.21|2021-03-14|694.13|808.36|2
D_2720.0|claim|Q_27.46|C_3100|X_20|299.03|2021-02-18|759.96|467.31|2
D_2720.1|claim|Q_27.46|C_4800|X_23|756.89|2021-11-16|203.36|334.12|3
D_2720.2|claim|Q_27.46|C_500|X_12|156.71|2021-12-21|758.08|92.01|2
D_2720.3|claim|Q_27.46|C_3400|X_23|257.14|2022-01-30|578.03|599.94|1
D_2720.4|claim|Q_27.46|C_2500|X_6|371.77|2022-02-17|37.0|265.37|3
D_2721.0|claim|Q_27.47|C_2400|X_33|859.95|2022-01-21|379.92|21.69|5
D_2721.1|claim|Q_27.47|C_2900|X_42|733.34|2021-04-26|256.31|273.63|1
D_2722.0|claim|Q_27.48|C_3100|X_7|216.85|2022-03-30|840.71|223.32|1
D_2722.1|claim|Q_27.48|C_300|X_0|104.12|2021-10-30|562.82|965.49|5
D_2722.2|claim|Q_27.48|C_1700|X_11|843.05|2022-03-16|921.9|588.3|3
D_2723.0|claim|Q_27.49|C_1800|X_25|885.67|2021-01-03|543.87|675.37|2
D_2725.0|claim|Q_27.51|C_3800|X_2|136.55|2021-08-25|556.77|906.99|3
D_2725.1|claim|Q_27.51|C_2600|X_48|289.55|2022-01-30|54.74|257.68|4
D_2726.0|claim|Q_27.52|C_2000|X_5|840.29|2022-04-02|615.62|801.08|2
D_2726.1|claim|Q_27.52|C_4300|X_6|335.4|2021-01-29|813.97|5.69|0
D_2726.2|claim|Q_27.52|C_4900|X_28|696.67|2021-10-16|329.66|229.49|3
D_2726.3|claim|Q_27.52|C_2700|X_12|599.77|2022-02-23|142.73|306.65|5
D_2726.4|claim|Q_27.52|C_2000|X_42|549.15|2021-06-28|959.08|454.68|0
D_2727.0|claim|Q_27.53|C_2000|X_2|758.59|2022-03-29|645.71|288.54|3
D_2727.1|claim|Q_27.53|C_3000|X_46|885.11|2021-04-18|205.1|833.38|4
D_2727.2|claim|Q_27.53|C_1900|X_37|262.07|2021-12-31|403.7|881.28|2
D_2728.0|claim|Q_27.54|C_4000|X_1|168.38|2022-03-27|128.01|501.84|4
D_2728.1|claim|Q_27.54|C_1000|X_1|819.76|2021-10-25|526.37|81.24|1
D_2728.2|claim|Q_27.54|C_1800|X_14|357.42|2021-02-10|385.79|561.21|3
D_2728.3|claim|Q_27.54|C_400|X_46|477.89|2021-05-12|522.23|98.85|2
D_2728.4|claim|Q_27.54|C_100|X_11|653.17|2021-05-22|200.9|803.52|4
D_2729.0|claim|Q_27.55|C_900|X_22|693.08|2021-11-26|891.27|212.91|4
D_2729.1|claim|Q_27.55|C_1400|X_48|912.84|2022-01-28|91.36|53.06|5
D_2729.2|claim|Q_27.55|C_100|X_50|201.91|2021-05-10|350.02|11.87|4
D_2730.0|claim|Q_27.56|C_4000|X_33|699.11|2021-06-18|410.45|17.26|0
D_2730.1|claim|Q_27.56|C_1100|X_32|965.03|2021-08-15|404.21|406.91|5
D_2730.2|claim|Q_27.56|C_800|X_31|877.5|2021-01-20|152.54|334.96|1
D_2731.0|claim|Q_27.57|C_2300|X_45|993.44|2021-02-08|202.77|553.21|3
D_2732.0|claim|Q_27.58|C_300|X_38|220.43|2021-11-30|381.51|518.22|3
D_2733.0|claim|Q_27.59|C_4000|X_20|457.28|2021-09-21|323.01|384.34|1
D_2733.1|claim|Q_27.59|C_500|X_28|875.75|2021-07-31|946.23|235.32|5
D_2733.2|claim|Q_27.59|C_800|X_26|147.31|2021-08-12|499.01|736.56|0
D_2734.0|claim|Q_27.60|C_3500|X_27|520.85|2022-03-06|48.34|886.37|2
D_2734.1|claim|Q_27.60|C_3600|X_25|572.76|2022-02-02|939.18|237.58|4
D_2734.2|claim|Q_27.60|C_3300|X_18|182.77|2021-02-12|124.08|91.42|3
D_2734.3|claim|Q_27.60|C_4500|X_14|187.9|2021-03-29|628.12|934.7|5
D_2734.4|claim|Q_27.60|C_2200|X_24|882.49|2021-02-18|3.69|836.42|1
D_2735.0|claim|Q_27.61|C_1400|X_50|538.81|2022-03-27|161.37|480.02|2
D_2736.0|claim|Q_27.62|C_4700|X_43|818.91|2021-07-22|385.06|89.66|0
D_2736.1|claim|Q_27.62|C_2400|X_11|730.55|2021-08-12|345.61|93.49|1
D_2736.2|claim|Q_27.62|C_2300|X_24|464.17|2021-03-11|375.43|691.95|5
D_2736.3|claim|Q_27.62|C_600|X_18|950.39|2021-04-27|95.89|834.51|4
D_2737.0|claim|Q_27.63|C_400|X_45|457.16|2021-09-26|234.31|237.03|4
D_2737.1|claim|Q_27.63|C_2100|X_39|421.63|2021-06-18|295.43|300.16|5
D_2738.0|claim|Q_27.64|C_900|X_43|450.8|2021-01-27|851.77|137.49|3
D_2738.1|claim|Q_27.64|C_1300|X_25|835.14|2021-10-04|499.23|567.55|1
D_2738.2|claim|Q_27.64|C_3900|X_3|791.18|2021-01-06|857.64|544.5|5
D_2739.0|claim|Q_27.65|C_3800|X_8|147.23|2022-03-09|663.85|808.4|2
D_2739.1|claim|Q_27.65|C_4300|X_24|970.11|2021-03-05|878.55|652.55|0
D_2739.2|claim|Q_27.65|C_1400|X_50|699.06|2022-01-27|560.71|555.49|3
D_2739.3|claim|Q_27.65|C_800|X_2|394.91|2021-03-24|159.02|221.27|3
D_2740.0|claim|Q_27.66|C_2200|X_13|884.0|2021-04-10|484.53|564.02|4
D_2740.1|claim|Q_27.66|C_3100|X_38|509.76|2021-11-10|473.28|312.75|3
D_2740.2|claim|Q_27.66|C_2900|X_2|902.26|2022-01-21|677.61|960.97|4
D_2740.3|claim|Q_27.66|C_3900|X_42|295.29|2021-01-26|502.92|686.96|2
D_2741.0|claim|Q_27.67|C_2700|X_13|381.0|2021-05-19|358.18|589.01|5
D_2741.1|claim|Q_27.67|C_700|X_39|736.06|2021-01-01|344.07|51.71|2
D_2741.2|claim|Q_27.67|C_2100|X_42|659.81|2021-03-03|492.06|423.28|1
D_2741.3|claim|Q_27.67|C_2600|X_42|860.83|2022-02-23|123.74|969.97|2
D_2741.4|claim|Q_27.67|C_2300|X_31|516.39|2021-08-08|999.0|171.12|1
D_2742.0|claim|Q_27.68|C_3000|X_19|850.75|2021-11-13|243.58|869.0|3
D_2742.1|claim|Q_27.68|C_3400|X_7|838.44|2021-04-16|857.33|953.32|1
D_2742.2|claim|Q_27.68|C_3800|X_31|218.91|2022-01-27|652.97|7.89|3
D_2742.3|claim|Q_27.68|C_900|X_6|265.89|2021-03-15|681.16|255.63|4
D_2742.4|claim|Q_27.68|C_2800|X_6|829.75|2021-03-25|891.94|553.18|0
D_2743.0|claim|Q_27.69|C_3100|X_10|882.48|2022-02-13|734.41|930.59|2
D_2743.1|claim|Q_27.69|C_4300|X_3|806.54|2021-03-15|775.06|331.69|2
D_2743.2|claim|Q_27.69|C_3800|X_39|835.46|2022-01-07|198.24|476.22|2
D_2743.3|claim|Q_27.69|C_4700|X_16|475.25|2021-08-18|20.96|712.06|4
D_2744.0|claim|Q_27.70|C_3700|X_47|884.21|2021-08-07|64.31|313.05|3
D_2744.1|claim|Q_27.70|C_3500|X_15|191.71|2022-03-13|810.02|914.1|2
D_2745.0|claim|Q_27.71|C_500|X_0|992.2|2021-07-25|931.69|678.09|1
D_2745.1|claim|Q_27.71|C_2000|X_16|682.24|2021-07-27|928.41|165.67|0
D_2745.2|claim|Q_27.71|C_2700|X_2|613.64|2021-07-20|114.8|706.89|1
D_2746.0|claim|Q_27.72|C_2300|X_6|508.44|2021-04-29|665.84|805.72|2
D_2746.1|claim|Q_27.72|C_2100|X_40|582.29|2021-03-20|419.82|949.16|1
D_2746.2|claim|Q_27.72|C_2600|X_31|696.3|2021-06-11|538.12|395.97|5
D_2747.0|claim|Q_27.73|C_100|X_27|873.42|2022-01-17|585.38|278.07|1
D_2747.1|claim|Q_27.73|C_3400|X_6|561.05|2021-11-25|106.92|474.91|3
D_2747.2|claim|Q_27.73|C_100|X_2|583.51|2021-11-04|549.54|836.45|3
D_2748.0|claim|Q_27.74|C_3400|X_39|745.16|2021-02-19|343.05|224.94|0
D_2748.1|claim|Q_27.74|C_900|X_18|376.5|2021-01-21|942.35|384.44|1
D_2748.2|claim|Q_27.74|C_0|X_46|749.18|2021-06-17|94.05|287.79|2
D_2748.3|claim|Q_27.74|C_1200|X_1|496.05|2021-02-11|331.58|1.42|4
D_2748.4|claim|Q_27.74|C_4300|X_44|313.52|2021-08-29|54.21|473.96|0
D_2749.0|claim|Q_27.75|C_1500|X_2|157.29|2021-11-06|710.32|619.63|3
D_2750.0|claim|Q_27.76|C_2900|X_5|389.86|2021-07-12|79.31|937.15|3
D_2750.1|claim|Q_27.76|C_200|X_1|567.03|2021-01-29|56.0|46.54|2
D_2750.2|claim|Q_27.76|C_4700|X_50|425.78|2021-03-23|404.38|469.12|4
D_2751.0|claim|Q_27.77|C_4100|X_33|703.28|2022-02-11|42.29|793.95|5
D_2751.1|claim|Q_27.77|C_4300|X_7|729.96|2021-06-22|960.92|659.03|2
D_2751.2|claim|Q_27.77|C_2400|X_50|504.04|2022-02-16|58.67|99.65|2
D_2751.3|claim|Q_27.77|C_500|X_8|588.15|2021-05-15|942.87|696.8|1
D_2752.0|claim|Q_27.78|C_4200|X_13|829.24|2021-02-15|769.84|557.58|3
D_2752.1|claim|Q_27.78|C_3000|X_46|320.76|2021-06-13|79.15|385.72|5
D_2752.2|claim|Q_27.78|C_2500|X_49|918.84|2022-04-15|291.62|746.37|5
D_2752.3|claim|Q_27.78|C_4300|X_45|268.64|2021-11-11|283.56|678.81|5
D_2752.4|claim|Q_27.78|C_3300|X_20|493.07|2021-07-06|976.78|675.44|3
D_2753.0|claim|Q_27.79|C_4300|X_42|619.11|2021-07-06|815.56|837.91|2
D_2753.1|claim|Q_27.79|C_4500|X_27|757.05|2021-09-26|687.16|598.61|3
D_2753.2|claim|Q_27.79|C_3900|X_32|738.93|2021-05-05|978.81|705.6|5
D_2754.0|claim|Q_27.80|C_300|X_42|761.76|2021-10-07|423.95|713.2|4
D_2754.1|claim|Q_27.80|C_1300|X_26|731.18|2022-02-25|194.06|111.42|1
D_2754.2|claim|Q_27.80|C_2200|X_38|557.9|2021-09-18|87.29|211.06|2
D_2754.3|claim|Q_27.80|C_2000|X_50|947.69|2022-03-03|373.3|869.73|2
D_2754.4|claim|Q_27.80|C_5000|X_31|616.35|2021-02-08|154.68|719.52|1
D_2755.0|claim|Q_27.81|C_3700|X_11|489.0|2021-05-18|15.75|798.7|2
D_2755.1|claim|Q_27.81|C_2500|X_47|519.94|2021-05-12|707.45|287.86|2
D_2756.0|claim|Q_27.82|C_4700|X_21|554.11|2021-11-24|365.25|216.84|2
D_2756.1|claim|Q_27.82|C_4100|X_14|555.58|2022-01-17|456.82|531.98|0
D_2756.2|claim|Q_27.82|C_3100|X_19|959.88|2021-05-03|386.65|68.96|5
D_2756.3|claim|Q_27.82|C_400|X_30|765.7|2022-01-03|564.28|945.78|3
D_2757.0|claim|Q_27.83|C_600|X_7|622.18|2022-04-23|800.82|456.73|5
D_2757.1|claim|Q_27.83|C_700|X_24|311.05|2021-07-26|638.87|373.78|2
D_2757.2|claim|Q_27.83|C_200|X_12|238.85|2021-06-22|175.75|769.59|3
D_2758.0|claim|Q_27.84|C_0|X_6|249.2|2021-01-14|572.05|284.05|3
D_2758.1|claim|Q_27.84|C_900|X_6|886.41|2022-04-04|374.77|632.45|2
D_2758.2|claim|Q_27.84|C_1100|X_38|151.49|2021-08-23|808.11|89.7|3
D_2759.0|claim|Q_27.85|C_2700|X_32|196.98|2021-10-21|879.92|753.13|1
D_2759.1|claim|Q_27.85|C_1400|X_6|392.36|2021-10-11|191.38|516.27|4
D_2759.2|claim|Q_27.85|C_200|X_35|515.22|2021-12-13|445.82|586.65|3
D_2759.3|claim|Q_27.85|C_2000|X_20|148.85|2021-09-10|33.88|524.06|2
D_2761.0|claim|Q_27.87|C_4700|X_5|370.89|2021-03-27|845.69|987.17|3
D_2761.1|claim|Q_27.87|C_700|X_26|158.25|2022-02-09|415.84|963.47|3
D_2761.2|claim|Q_27.87|C_2800|X_10|948.58|2022-04-14|984.19|660.1|5
D_2761.3|claim|Q_27.87|C_4800|X_18|810.36|2021-01-08|744.34|399.97|2
D_2762.0|claim|Q_27.88|C_2900|X_7|231.78|2021-08-30|978.52|115.93|1
D_2763.0|claim|Q_27.89|C_2600|X_35|810.75|2022-03-22|651.35|801.78|2
D_2763.1|claim|Q_27.89|C_3200|X_43|282.67|2021-08-12|875.66|866.95|1
D_2763.2|claim|Q_27.89|C_500|X_9|636.35|2021-08-01|808.57|98.65|4
D_2763.3|claim|Q_27.89|C_2800|X_12|403.68|2022-04-25|572.75|204.74|1
D_2764.0|claim|Q_27.90|C_3800|X_30|671.62|2022-03-30|753.82|999.84|0
D_2765.0|claim|Q_27.91|C_2500|X_14|594.99|2021-12-12|605.39|765.22|4
D_2765.1|claim|Q_27.91|C_1400|X_6|912.95|2021-09-22|755.86|892.98|4
D_2766.0|claim|Q_27.92|C_600|X_46|157.58|2021-02-17|273.49|989.65|4
D_2766.1|claim|Q_27.92|C_1100|X_21|387.45|2021-08-22|383.76|754.69|0
D_2766.2|claim|Q_27.92|C_400|X_43|904.89|2021-03-30|218.44|935.17|4
D_2766.3|claim|Q_27.92|C_500|X_10|732.59|2021-11-09|187.85|843.79|4
D_2766.4|claim|Q_27.92|C_500|X_28|817.96|2021-12-31|364.3|541.95|1
D_2767.0|claim|Q_27.93|C_2100|X_34|706.81|2021-02-17|6.81|771.91|1
D_2768.0|claim|Q_27.94|C_1200|X_45|216.43|2021-10-03|766.67|624.53|3
D_2769.0|claim|Q_27.95|C_4000|X_26|413.11|2021-10-29|948.14|356.6|2
D_2769.1|claim|Q_27.95|C_1200|X_24|470.89|2021-05-03|123.06|41.62|2
D_2769.2|claim|Q_27.95|C_800|X_7|613.48|2022-03-26|867.62|769.33|0
D_2769.3|claim|Q_27.95|C_2300|X_35|682.38|2022-04-02|64.65|79.01|2
D_2769.4|claim|Q_27.95|C_1100|X_38|577.08|2021-11-29|95.48|956.46|1
D_2770.0|claim|Q_27.96|C_3800|X_20|872.15|2022-02-25|891.77|610.68|0
D_2770.1|claim|Q_27.96|C_1800|X_44|361.96|2021-08-09|168.29|835.26|1
D_2770.2|claim|Q_27.96|C_700|X_47|435.63|2022-04-18|516.71|872.97|4
D_2771.0|claim|Q_27.97|C_4800|X_15|641.7|2021-05-06|717.81|223.0|3
D_2772.0|claim|Q_27.98|C_2500|X_29|672.38|2021-03-12|515.74|153.95|2
D_2773.0|claim|Q_27.99|C_2200|X_3|239.41|2022-02-12|63.74|853.52|4
D_2773.1|claim|Q_27.99|C_4000|X_43|212.18|2021-12-08|216.96|134.59|5
D_2773.2|claim|Q_27.99|C_1800|X_9|984.25|2022-02-21|594.9|701.57|2
D_2776.0|claim|Q_28.3|C_900|X_27|777.91|2021-11-12|773.67|877.88|2
D_2776.1|claim|Q_28.3|C_800|X_48|145.71|2022-03-07|516.22|961.99|5
D_2777.0|claim|Q_28.4|C_700|X_14|626.56|2022-03-18|350.57|855.69|4
D_2777.1|claim|Q_28.4|C_3800|X_49|808.91|2021-03-14|623.03|588.45|2
D_2777.2|claim|Q_28.4|C_2700|X_40|634.65|2021-04-02|690.85|337.69|3
D_2777.3|claim|Q_28.4|C_1800|X_20|603.05|2022-04-10|732.15|378.32|1
D_2779.0|claim|Q_28.6|C_1200|X_4|541.62|2022-03-01|349.26|714.46|0
D_2780.0|claim|Q_28.7|C_3000|X_41|269.93|2022-04-06|134.93|873.6|1
D_2781.0|claim|Q_28.8|C_600|X_22|479.49|2021-06-09|680.68|909.01|2
D_2781.1|claim|Q_28.8|C_2700|X_46|421.81|2021-08-17|596.3|659.08|3
D_2781.2|claim|Q_28.8|C_4500|X_39|116.4|2021-08-19|153.26|551.62|0
D_2781.3|claim|Q_28.8|C_1900|X_9|528.18|2022-04-14|779.82|933.39|1
D_2782.0|claim|Q_28.9|C_2400|X_0|574.25|2021-06-26|677.15|900.17|5
D_2782.1|claim|Q_28.9|C_1000|X_43|856.18|2021-02-03|820.51|890.4|2
D_2782.2|claim|Q_28.9|C_4600|X_13|528.04|2021-10-11|724.78|460.24|5
D_2782.3|claim|Q_28.9|C_4100|X_0|594.09|2021-01-24|247.08|825.8|5
D_2782.4|claim|Q_28.9|C_3400|X_14|262.13|2021-03-02|84.28|93.5|0
D_2783.0|claim|Q_28.10|C_1300|X_28|122.24|2021-01-29|873.14|265.91|3
D_2783.1|claim|Q_28.10|C_900|X_38|842.8|2021-08-02|218.54|103.45|0
D_2784.0|claim|Q_28.11|C_600|X_21|220.14|2021-01-29|485.4|332.39|4
D_2785.0|claim|Q_28.12|C_2100|X_2|600.4|2021-06-08|926.18|201.95|1
D_2785.1|claim|Q_28.12|C_800|X_12|947.55|2021-07-24|187.27|804.81|3
D_2785.2|claim|Q_28.12|C_4400|X_18|167.08|2022-04-20|749.62|709.98|3
D_2786.0|claim|Q_28.13|C_2600|X_33|106.4|2021-12-25|858.4|786.46|2
D_2786.1|claim|Q_28.13|C_1200|X_46|228.04|2021-10-15|107.33|926.73|2
D_2786.2|claim|Q_28.13|C_1200|X_0|566.92|2022-01-24|162.68|976.93|3
D_2787.0|claim|Q_28.14|C_1500|X_11|421.61|2021-09-02|534.11|219.81|1
D_2787.1|claim|Q_28.14|C_5000|X_27|727.05|2021-06-04|980.86|239.53|2
D_2787.2|claim|Q_28.14|C_4500|X_1|606.44|2021-01-26|449.84|408.35|3
D_2788.0|claim|Q_28.15|C_700|X_7|242.77|2022-04-10|485.95|240.17|3
D_2788.1|claim|Q_28.15|C_1600|X_14|909.86|2021-08-12|105.03|441.17|5
D_2788.2|claim|Q_28.15|C_4700|X_22|696.77|2022-01-16|502.25|410.44|4
D_2788.3|claim|Q_28.15|C_4000|X_38|265.39|2022-04-29|194.62|344.28|5
D_2789.0|claim|Q_28.16|C_800|X_41|269.36|2021-11-12|614.18|529.24|4
D_2789.1|claim|Q_28.16|C_3700|X_7|861.74|2022-04-01|560.96|726.5|5
D_2789.2|claim|Q_28.16|C_2700|X_7|336.41|2021-07-03|709.02|357.76|1
D_2789.3|claim|Q_28.16|C_3900|X_6|456.15|2022-01-03|214.52|549.45|3
D_2789.4|claim|Q_28.16|C_800|X_24|600.63|2021-12-23|896.33|551.42|5
D_2790.0|claim|Q_28.17|C_4300|X_24|407.78|2021-06-19|380.27|780.49|0
D_2790.1|claim|Q_28.17|C_700|X_11|907.77|2021-12-28|956.41|942.58|3
D_2790.2|claim|Q_28.17|C_1400|X_16|370.96|2021-06-04|327.96|313.63|2
D_2790.3|claim|Q_28.17|C_3600|X_50|220.92|2021-06-05|423.0|949.61|5
D_2790.4|claim|Q_28.17|C_600|X_4|479.91|2021-12-04|371.2|352.95|4
D_2793.0|claim|Q_28.20|C_2800|X_3|889.3|2021-07-09|729.88|752.72|5
D_2793.1|claim|Q_28.20|C_4300|X_49|428.72|2022-01-20|39.41|517.29|4
D_2793.2|claim|Q_28.20|C_4300|X_48|877.88|2021-07-06|261.6|474.26|1
D_2794.0|claim|Q_28.21|C_4300|X_3|400.27|2021-08-14|513.73|977.8|0
D_2794.1|claim|Q_28.21|C_2700|X_43|957.99|2021-03-27|577.99|624.84|3
D_2794.2|claim|Q_28.21|C_5000|X_17|325.52|2021-07-08|346.43|38.1|4
D_2795.0|claim|Q_28.22|C_3900|X_1|903.08|2021-08-18|463.95|917.16|0
D_2795.1|claim|Q_28.22|C_900|X_43|549.99|2021-07-05|927.66|106.62|4
D_2795.2|claim|Q_28.22|C_800|X_7|119.35|2021-08-03|615.57|788.53|1
D_2795.3|claim|Q_28.22|C_2200|X_18|581.48|2021-10-15|846.39|451.88|2
D_2796.0|claim|Q_28.23|C_2500|X_23|561.89|2021-06-18|22.31|590.46|0
D_2796.1|claim|Q_28.23|C_900|X_35|711.82|2021-06-07|158.71|546.37|1
D_2796.2|claim|Q_28.23|C_3200|X_1|601.84|2021-12-21|718.2|522.89|1
D_2797.0|claim|Q_28.24|C_2400|X_47|484.89|2022-04-05|614.54|235.3|2
D_2797.1|claim|Q_28.24|C_4900|X_25|252.13|2021-02-21|936.24|274.93|0
D_2797.2|claim|Q_28.24|C_3600|X_48|258.89|2022-01-16|29.5|839.67|5
D_2798.0|claim|Q_28.25|C_3800|X_17|756.04|2021-10-01|639.68|517.18|5
D_2798.1|claim|Q_28.25|C_4000|X_9|957.97|2021-05-11|697.11|303.19|0
D_2798.2|claim|Q_28.25|C_4100|X_25|761.14|2022-04-09|657.23|566.25|5
D_2798.3|claim|Q_28.25|C_4100|X_2|678.71|2021-04-25|731.14|454.59|2
D_2800.0|claim|Q_28.27|C_4200|X_23|637.26|2021-08-13|379.72|293.44|0
D_2800.1|claim|Q_28.27|C_4200|X_47|320.21|2021-12-26|210.94|183.15|2
D_2800.2|claim|Q_28.27|C_5000|X_45|490.67|2021-10-11|189.92|113.99|1
D_2801.0|claim|Q_28.28|C_3700|X_20|985.55|2022-01-10|319.72|863.31|3
D_2801.1|claim|Q_28.28|C_3200|X_28|421.03|2021-03-26|561.38|7.01|4
D_2801.2|claim|Q_28.28|C_2700|X_16|759.62|2021-10-24|531.55|181.42|5
D_2802.0|claim|Q_28.29|C_2500|X_49|525.29|2022-04-01|742.06|685.72|1
D_2802.1|claim|Q_28.29|C_400|X_15|311.5|2021-05-16|642.23|708.35|2
D_2802.2|claim|Q_28.29|C_2100|X_48|989.5|2022-03-27|61.55|819.3|0
D_2803.0|claim|Q_28.30|C_4300|X_20|564.75|2021-02-04|347.64|134.96|4
D_2803.1|claim|Q_28.30|C_2200|X_20|268.14|2021-07-25|289.26|370.81|4
D_2803.2|claim|Q_28.30|C_2700|X_4|363.16|2022-03-20|311.55|57.61|1
